,DEPCOM,COM,SUPERFICIE,PMUN
29084,12225,SAINT-GEORGES-DE-LUZENCON,4825.0,1509.0
29085,97110,LA DESIRADE,2156.0,1510.0
29086,89414,THORIGNY-SUR-OREUSE,4970.0,1510.0
29087,50363,MOYON VILLAGES,2369.0,1510.0
29088,45129,DOUCHY-MONTCORBON,2333.0,1510.0
29089,50162,DIGOSVILLE,941.0,1511.0
29090,87192,SOLIGNAC,1682.0,1511.0
29091,51492,SAINT-JUST-SAUVAGE,1777.0,1511.0
29092,60233,FEUQUIERES,1223.0,1512.0
29093,06066,GILETTE,1061.0,1512.0
29094,22094,LANCIEUX,654.0,1513.0
29095,31284,LAUZERVILLE,342.0,1513.0
29096,41180,PONTLEVOY,5139.0,1513.0
29097,82131,MONTPEZAT-DE-QUERCY,4387.0,1513.0
29098,24266,MENSIGNAC,2551.0,1513.0
29099,21501,POUILLY-EN-AUXOIS,1019.0,1513.0
29100,41171,OUCQUES,2620.0,1513.0
29101,56223,SAINT-JEAN-LA-POTERIE,834.0,1514.0
29102,57543,PIERREVILLERS,588.0,1514.0
29103,56047,CREDIN,3357.0,1514.0
29104,06138,THEOULE-SUR-MER,1072.0,1514.0
29105,72046,LE BREIL-SUR-MERIZE,1833.0,1514.0
29106,60404,MOGNEVILLE,390.0,1514.0
29107,44193,SAINT-VINCENT-DES-LANDES,3368.0,1514.0
29108,86081,COLOMBIERS,2103.0,1514.0
29109,11040,BIZANET,3758.0,1514.0
29110,22170,PLAINE-HAUTE,1585.0,1515.0
29111,49231,NUAILLE,1364.0,1516.0
29112,18233,SAINT-SATUR,784.0,1517.0
29113,40055,BRETAGNE-DE-MARSAN,1310.0,1517.0
29114,55519,TRONVILLE-EN-BARROIS,1267.0,1517.0
29115,35106,ERCE-EN-LAMEE,3932.0,1517.0
29116,59029,AUCHY-LEZ-ORCHIES,782.0,1517.0
29117,12157,MONTROZIER,4731.0,1518.0
29118,68084,ESCHENTZWILLER,323.0,1518.0
29119,40229,PONTENX-LES-FORGES,8093.0,1518.0
29120,60044,BALAGNY-SUR-THERAIN,682.0,1518.0
29121,86121,LATILLE,2524.0,1519.0
29122,72016,AUVERS-LE-HAMON,4829.0,1519.0
29123,78049,BAZEMONT,672.0,1519.0
29124,45332,VARENNES-CHANGY,2975.0,1519.0
29125,28122,DAMMARIE,3276.0,1520.0
29126,69059,CIVRIEUX-D'AZERGUES,499.0,1520.0
29127,76716,TURRETOT,612.0,1520.0
29128,83133,TANNERON,5438.0,1520.0
29129,38401,SAINT-JEAN-DE-SOUDAIN,757.0,1521.0
29130,58051,CHALLUY,1888.0,1521.0
29131,81284,LE SEQUESTRE,557.0,1521.0
29132,24194,GARDONNE,835.0,1521.0
29133,16120,DIRAC,2951.0,1522.0
29134,50403,PIROU,2932.0,1522.0
29135,79057,BRIOUX-SUR-BOUTONNE,1556.0,1523.0
29136,49132,ETRICHE,1983.0,1523.0
29137,59666,ZEGERSCAPPEL,1757.0,1523.0
29138,10220,MAIZIERES-LA-GRANDE-PAROISSE,2047.0,1523.0
29139,58182,MOULINS-ENGILBERT,4135.0,1523.0
29140,59126,CANTIN,934.0,1523.0
29141,01276,NIEVROZ,1051.0,1524.0
29142,64526,SOUMOULOU,282.0,1525.0
29143,44140,LA REGRIPPIERE,1807.0,1525.0
29144,16093,CHAZELLES,2594.0,1525.0
29145,40328,VIEUX-BOUCAU-LES-BAINS,430.0,1525.0
29146,49119,DAUMERAY,4080.0,1526.0
29147,43165,ROSIERES,2742.0,1526.0
29148,25394,MONTENOIS,815.0,1526.0
29149,69168,ROCHETAILLEE-SUR-SAONE,136.0,1527.0
29150,78343,LES LOGES-EN-JOSAS,249.0,1527.0
29151,57003,ABRESCHVILLER,4125.0,1527.0
29152,34136,LEZIGNAN-LA-CEBE,624.0,1527.0
29153,64485,SAINT-JEAN-PIED-DE-PORT,273.0,1527.0
29154,42053,CHATEAUNEUF,1356.0,1528.0
29155,33164,FARGUES,1549.0,1528.0
29156,43132,MAZEYRAT-D'ALLIER,4578.0,1528.0
29157,15204,SAINT-PAUL-DES-LANDES,1911.0,1528.0
29158,71340,PALINGES,3662.0,1528.0
29159,60013,ANGICOURT,500.0,1529.0
29160,31052,BEAUMONT-SUR-LEZE,2642.0,1529.0
29161,38114,CLONAS-SUR-VAREZE,674.0,1529.0
29162,41029,CANDE-SUR-BEUVRON,1452.0,1529.0
29163,60154,CINQUEUX,671.0,1530.0
29164,68355,WALDIGHOFEN,413.0,1530.0
29165,56014,BERNE,3524.0,1531.0
29166,55117,CLERMONT-EN-ARGONNE,6720.0,1531.0
29167,27003,ACQUIGNY,1790.0,1531.0
29168,38139,CREYS-MEPIEU,2929.0,1531.0
29169,12288,VALADY,1543.0,1532.0
29170,60644,TRIE-CHATEAU,949.0,1532.0
29171,07122,LACHAPELLE-SOUS-AUBENAS,1018.0,1532.0
29172,26358,UPIE,1945.0,1532.0
29173,85086,FALLERON,2906.0,1532.0
29174,77239,JOUY-LE-CHATEL,3777.0,1533.0
29175,33357,ROAILLAN,1147.0,1533.0
29176,85061,CHATEAU-GUIBERT,3519.0,1533.0
29177,14030,AUTHIE,323.0,1533.0
29178,85202,SAINTE-CECILE,3205.0,1533.0
29179,74138,GRUFFY,1441.0,1534.0
29180,25526,SAINTE-SUZANNE,155.0,1534.0
29181,32242,MASSEUBE,2155.0,1534.0
29182,82097,LAVIT,2640.0,1534.0
29183,27119,BUEIL,490.0,1534.0
29184,25542,SERRE-LES-SAPINS,525.0,1535.0
29185,46334,LE VIGAN,3420.0,1535.0
29186,72133,FILLE,1014.0,1535.0
29187,76414,MARTIN-EGLISE,964.0,1536.0
29188,72364,VAAS,3038.0,1536.0
29189,59025,AUBERS,1009.0,1536.0
29190,28039,BEVILLE-LE-COMTE,2031.0,1536.0
29191,45333,VENNECY,1075.0,1537.0
29192,22193,PLESTAN,3339.0,1537.0
29193,39411,PERRIGNY,889.0,1537.0
29194,06034,CASTAGNIERS,698.0,1537.0
29195,85048,CHAMBRETAUD,1622.0,1538.0
29196,59088,BOIS-GRENIER,747.0,1538.0
29197,38343,ROMAGNIEU,1733.0,1538.0
29198,57350,JOUY-AUX-ARCHES,595.0,1538.0
29199,62031,ANDRES,723.0,1538.0
29200,34311,TOURBES,1610.0,1539.0
29201,83011,BARGEMON,3527.0,1539.0
29202,44220,VUE,1955.0,1539.0
29203,40002,AMOU,2771.0,1539.0
29204,76616,SAINT-MARTIN-DU-MANOIR,518.0,1539.0
29205,89239,MALAY-LE-GRAND,2215.0,1540.0
29206,87111,ORADOUR-SUR-VAYRES,3911.0,1540.0
29207,35070,CHATEAUNEUF-D'ILLE-ET-VILAINE,144.0,1540.0
29208,15153,PLEAUX,9325.0,1541.0
29209,60591,SAINT-PAUL,986.0,1541.0
29210,33268,MARGAUX,732.0,1541.0
29211,77529,VOULANGIS,960.0,1541.0
29212,88126,DARNIEULLES,1010.0,1541.0
29213,78520,RICHEBOURG,1069.0,1542.0
29214,22015,BREHAND,2593.0,1542.0
29215,38483,SERMERIEU,1727.0,1542.0
29216,29081,HUELGOAT,1484.0,1542.0
29217,61497,VALFRAMBERT,1431.0,1543.0
29218,77264,LUMIGNY-NESLES-ORMEAUX,3637.0,1543.0
29219,22327,SAINT-SAMSON-SUR-RANCE,640.0,1543.0
29220,59105,BOUVIGNIES,877.0,1543.0
29221,86207,LA ROCHE-POSAY,3509.0,1543.0
29222,74018,ARENTHON,1143.0,1544.0
29223,01099,CHAZEY-SUR-AIN,2212.0,1544.0
29224,11014,ARMISSAN,1250.0,1544.0
29225,25424,LES PREMIERS SAPINS,1183.0,1544.0
29226,59289,HAUSSY,1615.0,1544.0
29227,26275,ROCHEGUDE,1845.0,1544.0
29228,82076,L'HONOR-DE-COS,3189.0,1545.0
29229,36142,NIHERNE,4441.0,1545.0
29230,89399,SOUCY,2146.0,1545.0
29231,66225,VILLELONGUE-DELS-MONTS,1177.0,1545.0
29232,29226,POULLAN-SUR-MER,3055.0,1546.0
29233,49140,FONTEVRAUD-L'ABBAYE,1495.0,1546.0
29234,52432,ROLAMPONT,4930.0,1546.0
29235,38030,BEAUCROISSANT,1115.0,1546.0
29236,85240,SAINT-MALO-DU-BOIS,1426.0,1547.0
29237,07340,VEYRAS,781.0,1547.0
29238,01360,SAINT-JEAN-DE-GONVILLE,1216.0,1547.0
29239,18206,SAINT-ELOY-DE-GY,3136.0,1547.0
29240,21263,FENAY,1050.0,1547.0
29241,81074,CUNAC,634.0,1548.0
29242,04039,CASTELLANE,12233.0,1549.0
29243,89077,CHAMPS-SUR-YONNE,439.0,1549.0
29244,14079,BLONVILLE-SUR-MER,686.0,1549.0
29245,47167,MEZIN,3179.0,1549.0
29246,25429,NOVILLARS,205.0,1549.0
29247,53210,SAINT-DENIS-D'ANJOU,4181.0,1549.0
29248,74076,CHOISY,1648.0,1549.0
29249,56115,LOCMARIA-GRAND-CHAMP,1410.0,1550.0
29250,34325,VALROS,673.0,1550.0
29251,58273,SAUVIGNY-LES-BOIS,2973.0,1550.0
29252,13006,AUREILLE,2160.0,1550.0
29253,68174,LANDSER,308.0,1550.0
29254,10287,PINEY,7151.0,1550.0
29255,37118,HUISMES,2376.0,1550.0
29256,16418,VOEUIL-ET-GIGET,851.0,1550.0
29257,54040,BADONVILLER,2226.0,1550.0
29258,2B185,OLETTA,2661.0,1551.0
29259,82048,DIEUPENTALE,616.0,1551.0
29260,38184,GRENAY,678.0,1551.0
29261,56006,AUGAN,4101.0,1551.0
29262,35341,TREMBLAY,3635.0,1551.0
29263,41061,CORMERAY,1035.0,1552.0
29264,59269,GOUZEAUCOURT,1221.0,1552.0
29265,34130,LAURENS,1658.0,1552.0
29266,69281,MARENNES,1243.0,1552.0
29267,42206,SAINT-BONNET-LES-OULES,1242.0,1553.0
29268,61063,BRIOUZE,1726.0,1553.0
29269,35233,QUEBRIAC,2079.0,1553.0
29270,37183,PERRUSSON,2918.0,1553.0
29271,62727,RUITZ,488.0,1554.0
29272,74124,FEIGERES,775.0,1554.0
29273,52534,VILLIERS-EN-LIEU,1272.0,1555.0
29274,62181,BUCQUOY,2088.0,1555.0
29275,62908,LA CAPELLE-LES-BOULOGNE,659.0,1557.0
29276,03200,NEUVY,1901.0,1557.0
29277,04160,REILLANNE,3907.0,1557.0
29278,42010,AVEIZIEUX,918.0,1557.0
29279,14057,BELLENGREVILLE,1024.0,1558.0
29280,02128,BRUYERES-ET-MONTBERAULT,1160.0,1558.0
29281,46015,BAGNAC-SUR-CELE,2223.0,1558.0
29282,29300,LE TREVOUX,2088.0,1558.0
29283,15196,SAINT-MAMET-LA-SALVETAT,5234.0,1559.0
29284,63282,PLAUZAT,1328.0,1559.0
29285,23093,GOUZON,5060.0,1559.0
29286,26182,MIRABEL-AUX-BARONNIES,2259.0,1559.0
29287,24082,CARSAC-AILLAC,1725.0,1559.0
29288,34050,CANDILLARGUES,851.0,1559.0
29289,33517,SOUSSANS,1563.0,1560.0
29290,57460,MERTEN,527.0,1560.0
29291,56129,MENEAC,6884.0,1560.0
29292,81063,CASTELNAU-DE-LEVIS,2138.0,1561.0
29293,54490,SAIZERAIS,1439.0,1561.0
29294,78189,CRESPIERES,1496.0,1561.0
29295,50209,GONNEVILLE-LE THEIL,1547.0,1561.0
29296,45310,SERMAISES,2121.0,1561.0
29297,33315,LES PEINTURES,1312.0,1562.0
29298,24140,COURS-DE-PILE,1103.0,1562.0
29299,62309,ESQUERDES,938.0,1562.0
29300,63425,TALLENDE,611.0,1562.0
29301,25021,ARC-ET-SENANS,1489.0,1562.0
29302,16379,TAPONNAT-FLEURIGNAC,2157.0,1562.0
29303,59551,SAMEON,885.0,1562.0
29304,30186,NAGES-ET-SOLORGUES,620.0,1562.0
29305,83066,GINASSERVIS,3820.0,1562.0
29306,40157,LIT-ET-MIXE,11064.0,1563.0
29307,60009,ALLONNE,1538.0,1563.0
29308,68252,OSTHEIM,812.0,1564.0
29309,60539,RIEUX,236.0,1564.0
29310,30057,CABRIERES,1487.0,1564.0
29311,30029,BARJAC,4296.0,1564.0
29312,27020,ARNIERES-SUR-ITON,1203.0,1565.0
29313,89439,VERGIGNY,3362.0,1565.0
29314,54286,LABRY,622.0,1565.0
29315,42043,CHAMBOEUF,1125.0,1566.0
29316,55551,VIGNEULLES-LES-HATTONCHATEL,6393.0,1566.0
29317,89354,SAINT-MARTIN-DU-TERTRE,685.0,1567.0
29318,85131,LES MAGNILS-REIGNIERS,1807.0,1567.0
29319,56004,ARZAL,2541.0,1567.0
29320,34001,ABEILHAN,787.0,1567.0
29321,11068,CAPENDU,1597.0,1567.0
29322,59528,SAINT-AUBERT,812.0,1567.0
29323,29010,BODILIS,2008.0,1567.0
29324,40266,SAINT-JULIEN-EN-BORN,7294.0,1567.0
29325,63271,PASLIERES,2783.0,1567.0
29326,67368,OTTROTT,2928.0,1567.0
29327,30173,MONS,1597.0,1567.0
29328,97234,BELLEFONTAINE,1181.0,1568.0
29329,29268,SAINT-THONAN,1145.0,1568.0
29330,70482,SCEY-SUR-SAONE-ET-SAINT-ALBIN,2847.0,1569.0
29331,24356,ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,6142.0,1569.0
29332,27582,SAINT-OUEN-DU-TILLEUL,402.0,1570.0
29333,83110,ROUGIERS,2086.0,1570.0
29334,88463,TAINTRUX,3174.0,1570.0
29335,14692,TILLY-SUR-SEULLES,905.0,1570.0
29336,71442,SAINT-LEGER-SUR-DHEUNE,1222.0,1570.0
29337,62756,SAINTE-MARIE-KERQUE,1866.0,1570.0
29338,14254,ETERVILLE,504.0,1570.0
29339,67108,DUPPIGHEIM,737.0,1570.0
29340,87103,NANTIAT,2608.0,1570.0
29341,58083,CORBIGNY,2022.0,1570.0
29342,79114,EXIREUIL,2101.0,1571.0
29343,51210,DIZY,319.0,1572.0
29344,42181,REGNY,1378.0,1572.0
29345,30073,CASTILLON-DU-GARD,1782.0,1572.0
29346,37216,SAINT-EPAIN,6322.0,1572.0
29347,49109,CORON,3193.0,1572.0
29348,68177,LAUTENBACH,1330.0,1573.0
29349,34128,LAROQUE,672.0,1573.0
29350,01092,CHATILLON-LA-PALUD,1408.0,1573.0
29351,12084,CREISSELS,2863.0,1573.0
29352,34038,LE BOUSQUET-D'ORB,1186.0,1573.0
29353,26042,BEAUVALLON,322.0,1573.0
29354,88531,XONRUPT-LONGEMER,3089.0,1574.0
29355,14472,L'OUDON,5556.0,1574.0
29356,43002,AIGUILHE,109.0,1574.0
29357,08218,LES HAUTES-RIVIERES,3141.0,1574.0
29358,72308,SAINT-PATERNE,722.0,1574.0
29359,22137,MAEL-CARHAIX,3704.0,1574.0
29360,27391,MARCILLY-SUR-EURE,1552.0,1575.0
29361,67414,ROTHAU,385.0,1575.0
29362,22184,PLEMY,3997.0,1576.0
29363,27397,MENILLES,579.0,1576.0
29364,40207,OEYRELUY,562.0,1577.0
29365,42015,BELMONT-DE-LA-LOIRE,2382.0,1577.0
29366,25318,JOUGNE,2900.0,1577.0
29367,71502,SASSENAY,1904.0,1577.0
29368,60333,LACHAPELLE-AUX-POTS,994.0,1577.0
29369,72050,BRULON,1616.0,1577.0
29370,21408,MESSIGNY-ET-VANTOUX,3395.0,1577.0
29371,33454,SAINT-MORILLON,2043.0,1577.0
29372,26118,EPINOUZE,1142.0,1578.0
29373,67460,SCHWINDRATZHEIM,952.0,1578.0
29374,12083,CRANSAC,694.0,1578.0
29375,35010,BAGUER-PICAN,1611.0,1578.0
29376,85298,VAIRE,2829.0,1578.0
29377,64448,POEY-DE-LESCAR,688.0,1578.0
29378,64419,NOUSTY,977.0,1579.0
29379,07261,SAINT-LAURENT-DU-PAPE,2042.0,1579.0
29380,86290,LA VILLEDIEU-DU-CLAIN,722.0,1579.0
29381,62540,MAISNIL-LES-RUITZ,557.0,1579.0
29382,59305,HERZEELE,1734.0,1580.0
29383,17443,THAIRE,1871.0,1580.0
29384,71378,RULLY,1571.0,1580.0
29385,63295,RANDAN,1559.0,1581.0
29386,56116,LOCMARIAQUER,1109.0,1581.0
29387,14739,VER-SUR-MER,903.0,1581.0
29388,28352,SAINT-MARTIN-DE-NIGELLES,1238.0,1581.0
29389,02574,ORIGNY-EN-THIERACHE,1641.0,1582.0
29390,33355,RIONS,1080.0,1583.0
29391,42204,SAINT-BONNET-LE-CHATEAU,188.0,1583.0
29392,01237,MARTIGNAT,1304.0,1584.0
29393,42029,BUSSIERES,1667.0,1584.0
29394,67234,KESKASTEL,1874.0,1584.0
29395,19038,CHAMEYRAT,1925.0,1584.0
29396,39397,ORGELET,2551.0,1584.0
29397,80039,AULT,610.0,1584.0
29398,35027,BOISGERVILLY,2006.0,1585.0
29399,22179,FREHEL,1943.0,1585.0
29400,60380,MAREUIL-SUR-OURCQ,1026.0,1585.0
29401,13115,VERNEGUES,1594.0,1586.0
29402,50417,QUETTEHOU,1640.0,1586.0
29403,58278,SERMOISE-SUR-LOIRE,2508.0,1586.0
29404,50058,BLAINVILLE-SUR-MER,1190.0,1586.0
29405,24540,SORGES ET LIGUEUX EN PERIGORD,4856.0,1587.0
29406,40037,BENQUET,2945.0,1587.0
29407,38107,CHONAS-L'AMBALLAN,744.0,1588.0
29408,30281,SAINT-MAMERT-DU-GARD,1441.0,1588.0
29409,67538,WINGEN-SUR-MODER,1726.0,1588.0
29410,08486,VIREUX-MOLHAIN,830.0,1589.0
29411,88470,LE THOLY,3074.0,1589.0
29412,08043,BALAN,460.0,1589.0
29413,36200,SAINT-MARCEL,1783.0,1589.0
29414,85301,VENDRENNES,1716.0,1589.0
29415,74289,VALLIERES,897.0,1590.0
29416,52211,FRONCLES,2042.0,1590.0
29417,26146,GRIGNAN,4423.0,1590.0
29418,33439,SAINT-MARIENS,1203.0,1590.0
29419,25271,GILLEY,1742.0,1590.0
29420,85140,LA MEILLERAIE-TILLAY,2021.0,1590.0
29421,51344,MARDEUIL,928.0,1590.0
29422,29186,PLOUEZOC'H,1587.0,1590.0
29423,37111,GENILLE,6334.0,1591.0
29424,62529,LORGIES,685.0,1591.0
29425,79257,SAINT-HILAIRE-LA-PALUD,3413.0,1591.0
29426,84149,VIOLES,1466.0,1591.0
29427,47138,LAROQUE-TIMBAUT,2167.0,1591.0
29428,2A008,ALBITRECCIA,4599.0,1592.0
29429,31356,MONTAIGUT-SUR-SAVE,1295.0,1592.0
29430,28223,LURAY,454.0,1592.0
29431,90026,CHEVREMONT,870.0,1593.0
29432,57716,VIGY,1706.0,1593.0
29433,67239,KINTZHEIM,1877.0,1593.0
29434,74157,LYAUD,917.0,1593.0
29435,56233,SAINT-PHILIBERT,735.0,1594.0
29436,47024,BEAUPUY,826.0,1594.0
29437,30091,CONGENIES,879.0,1595.0
29438,63089,CHAPPES,1045.0,1595.0
29439,18160,NERONDES,3414.0,1596.0
29440,91568,SAINT-MAURICE-MONTCOURONNE,912.0,1596.0
29441,57742,WALSCHEID,3816.0,1596.0
29442,79129,FRESSINES,958.0,1596.0
29443,62506,LICQUES,1865.0,1597.0
29444,88115,CORCIEUX,1757.0,1597.0
29445,62423,HELFAUT,897.0,1597.0
29446,57021,ANCY-DORNOT,912.0,1597.0
29447,60597,SAINT-SAUVEUR,1646.0,1598.0
29448,87032,CHALUS,2786.0,1598.0
29449,61038,BELLEME,170.0,1598.0
29450,62310,ESSARS,363.0,1598.0
29451,74171,MASSONGY,981.0,1598.0
29452,14242,EPRON,159.0,1600.0
29453,01314,PRIAY,1572.0,1600.0
29454,71189,EPERVANS,1257.0,1601.0
29455,72175,LUCHE-PRINGE,4945.0,1601.0
29456,29218,PONT-CROIX,800.0,1601.0
29457,37206,SAINT-ANTOINE-DU-ROCHER,2414.0,1602.0
29458,58102,DONZY,6336.0,1602.0
29459,44171,SAINT-LEGER-LES-VIGNES,674.0,1602.0
29460,07309,SATILLIEU,3341.0,1603.0
29461,72182,MANSIGNE,3647.0,1603.0
29462,89382,SEIGNELAY,1357.0,1604.0
29463,63244,CHAMBARON-SUR-MORGE,528.0,1605.0
29464,59042,BACHY,645.0,1605.0
29465,31080,BOULOGNE-SUR-GESSE,2470.0,1605.0
29466,64060,ARTIGUELOUVE,1067.0,1606.0
29467,2B298,SAINT-FLORENT,1832.0,1606.0
29468,79285,SAINT-PARDOUX,3473.0,1606.0
29469,19107,LARCHE,573.0,1606.0
29470,59123,CAMPHIN-EN-CAREMBAULT,746.0,1607.0
29471,53211,SAINT-DENIS-DE-GASTINES,4902.0,1607.0
29472,16150,GENSAC-LA-PALLUE,1917.0,1607.0
29473,78601,SONCHAMP,4638.0,1607.0
29474,85293,TIFFAUGES,980.0,1607.0
29475,57250,GOETZENBRUCK,765.0,1608.0
29476,44224,LA GRIGONNAIS,2140.0,1608.0
29477,76271,FONTAINE-LE-BOURG,1226.0,1608.0
29478,68225,MUNCHHOUSE,2408.0,1608.0
29479,74197,NANGY,431.0,1608.0
29480,74189,MONT-SAXONNEX,2565.0,1609.0
29481,33290,MONTAGNE,2664.0,1609.0
29482,17179,LES GONDS,1304.0,1609.0
29483,49298,SAINT-LEGER-DES-BOIS,1573.0,1609.0
29484,59018,ARNEKE,1352.0,1609.0
29485,67168,GRESSWILLER,955.0,1609.0
29486,01273,NEUVILLE-SUR-AIN,1992.0,1610.0
29487,71542,TOULON-SUR-ARROUX,4368.0,1610.0
29488,82136,ORGUEIL,1398.0,1610.0
29489,41247,SOINGS-EN-SOLOGNE,3644.0,1610.0
29490,29270,SAINT-URBAIN,1520.0,1610.0
29491,34267,SAINT-JEAN-DE-FOS,1413.0,1611.0
29492,62195,CALONNE-SUR-LA-LYS,1102.0,1611.0
29493,89100,CHEROY,1050.0,1611.0
29494,01306,PONT-DE-VEYLE,200.0,1611.0
29495,72358,THORIGNE-SUR-DUE,1931.0,1611.0
29496,85236,SAINT-JULIEN-DES-LANDES,2845.0,1612.0
29497,22127,LEZARDRIEUX,1219.0,1612.0
29498,79307,SAUZE-VAUSSAIS,1926.0,1613.0
29499,72061,LA CHAPELLE-D'ALIGNE,3342.0,1613.0
29500,37194,REUGNY,2973.0,1613.0
29501,35271,SAINT-GEORGES-DE-REINTEMBAULT,3158.0,1613.0
29502,38197,JANNEYRIAS,1069.0,1614.0
29503,30092,CONNAUX,955.0,1614.0
29504,54391,MOUTIERS,678.0,1614.0
29505,71443,SAINT-LOUP-GEANGES,2588.0,1614.0
29506,67263,LEMBACH,4875.0,1614.0
29507,63106,CHAURIAT,872.0,1615.0
29508,33307,NOAILLAN,3184.0,1615.0
29509,41252,SUEVRES,3673.0,1616.0
29510,53229,SAINT-JEAN-SUR-MAYENNE,1805.0,1616.0
29511,73155,MERY,907.0,1616.0
29512,35002,AMANLIS,2557.0,1616.0
29513,38288,OYTIER-SAINT-OBLAS,1421.0,1617.0
29514,70006,AILLEVILLERS-ET-LYAUMONT,3672.0,1617.0
29515,72001,AIGNE,1276.0,1618.0
29516,30147,LEZAN,939.0,1618.0
29517,24396,SAINT-CYPRIEN,2225.0,1618.0
29518,73304,VAL-D'ISERE,10765.0,1619.0
29519,40248,SAINT-ANDRE-DE-SEIGNANX,1975.0,1619.0
29520,56028,CADEN,3818.0,1619.0
29521,64477,SAINT-ETIENNE-DE-BAIGORRY,7016.0,1619.0
29522,64439,OUSSE,454.0,1620.0
29523,68342,UFFHOLTZ,1189.0,1620.0
29524,44157,SAINT-ETIENNE-DE-MER-MORTE,2746.0,1620.0
29525,28415,VILLEMEUX-SUR-EURE,1878.0,1620.0
29526,11188,LA PALME,3261.0,1620.0
29527,40294,SAUGNAC-ET-CAMBRAN,1336.0,1621.0
29528,35009,BAGUER-MORVAN,2438.0,1621.0
29529,77229,LA HOUSSAYE-EN-BRIE,1243.0,1621.0
29530,37185,POCE-SUR-CISSE,1082.0,1621.0
29531,73226,SAINT-BERON,855.0,1621.0
29532,54054,BAYON,607.0,1622.0
29533,35178,MEZIERES-SUR-COUESNON,2529.0,1622.0
29534,21481,PERRIGNY-LES-DIJON,672.0,1624.0
29535,24571,VERGT,3362.0,1625.0
29536,52114,CHATEAUVILLAIN,10727.0,1625.0
29537,62652,PERNES,463.0,1625.0
29538,85218,SAINT-GEORGES-DE-POINTINDOUX,1564.0,1626.0
29539,34013,ASPIRAN,1618.0,1626.0
29540,30325,SUMENE,3676.0,1626.0
29541,65072,BAZET,291.0,1627.0
29542,63092,CHARBONNIERES-LES-VARENNES,3224.0,1627.0
29543,60403,MILLY-SUR-THERAIN,1919.0,1627.0
29544,22376,TREVE,2667.0,1628.0
29545,28012,ARROU,6543.0,1628.0
29546,73243,SAINT-JEAN-D'ARVEY,1289.0,1628.0
29547,63224,MENETROL,907.0,1628.0
29548,54149,CRUSNES,603.0,1628.0
29549,59651,WAVRECHAIN-SOUS-DENAIN,241.0,1629.0
29550,87040,CHATEAUNEUF-LA-FORET,2929.0,1629.0
29551,50412,PORTBAIL,2115.0,1629.0
29552,26005,ALLAN,2917.0,1629.0
29553,43032,BLAVOZY,627.0,1629.0
29554,79034,BESSINES,1148.0,1629.0
29555,62621,NORTKERQUE,1312.0,1629.0
29556,16206,MANSLE,571.0,1630.0
29557,74153,LUCINGES,766.0,1630.0
29558,01353,SAINTE-EUPHEMIE,462.0,1630.0
29559,59418,MORTAGNE-DU-NORD,217.0,1630.0
29560,01420,THOISSEY,136.0,1630.0
29561,36128,MONTIERCHAUME,3775.0,1630.0
29562,08298,MONTCY-NOTRE-DAME,612.0,1631.0
29563,11067,CANET,1402.0,1631.0
29564,53215,SAINT-FORT,1081.0,1632.0
29565,97219,LE PRECHEUR,2997.0,1632.0
29566,22143,MATIGNON,1473.0,1633.0
29567,84070,MALEMORT-DU-COMTAT,1199.0,1633.0
29568,78128,CERNAY-LA-VILLE,1003.0,1633.0
29569,63084,CHANONAT,1272.0,1633.0
29570,26045,LA BEGUDE-DE-MAZENC,2393.0,1634.0
29571,37257,THILOUZE,3399.0,1635.0
29572,01005,AMBERIEUX-EN-DOMBES,1605.0,1635.0
29573,02165,CHARMES,365.0,1635.0
29574,38561,VIRIVILLE,3044.0,1635.0
29575,28154,FONTAINE-LA-GUYON,1470.0,1635.0
29576,2A017,APPIETTO,3460.0,1636.0
29577,29025,CAST,3741.0,1636.0
29578,84062,LAGNES,1678.0,1636.0
29579,59114,BRUILLE-SAINT-AMAND,793.0,1636.0
29580,73250,SAINT-JULIEN-MONT-DENIS,3290.0,1636.0
29581,14530,RANVILLE,844.0,1637.0
29582,08180,LA FRANCHEVILLE,669.0,1637.0
29583,35211,PAIMPONT,11016.0,1637.0
29584,35117,GAEL,5286.0,1637.0
29585,72187,MARIGNE-LAILLE,3343.0,1637.0
29586,37119,L'ILE-BOUCHARD,361.0,1637.0
29587,31592,LARRA,1651.0,1638.0
29588,12021,LE BAS SEGALA,4402.0,1638.0
29589,17444,THENAC,1937.0,1638.0
29590,79014,ARGENTON-L'EGLISE,2598.0,1639.0
29591,71158,CUISERY,1144.0,1639.0
29592,46185,MARTEL,3550.0,1640.0
29593,62730,RUMINGHEM,1393.0,1640.0
29594,87107,NIEUL,1733.0,1640.0
29595,44196,SEVERAC,2242.0,1640.0
29596,59519,RUMEGIES,763.0,1640.0
29597,07289,SAINT-PRIVAT,619.0,1641.0
29598,68020,BANTZENHEIM,2125.0,1641.0
29599,91017,ANGERVILLIERS,912.0,1642.0
29600,68304,SENTHEIM,611.0,1642.0
29601,56258,LA TRINITE-SUR-MER,642.0,1642.0
29602,34227,RESTINCLIERES,627.0,1642.0
29603,59096,BOURGHELLES,656.0,1642.0
29604,02315,FLAVY-LE-MARTEL,1288.0,1642.0
29605,49371,VEZINS,1839.0,1643.0
29606,38566,VOUREY,685.0,1643.0
29607,67487,SURBOURG,1042.0,1643.0
29608,21060,BELLENEUVE,1453.0,1644.0
